zip,state,county,city1,city1,city2,city3,city4,city5,city6,city7,city8,city9,city10,city11,city12,city13,city14,city15,city16,city17,city18,city19,city20,city21,city22,city23,city24,city25,city26,city27,city28,city29,city30,city31
27819,NC,Edgecombe County,Conetoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27820,NC,Northampton County,Conway,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27821,NC,Beaufort County,Edward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27822,NC,Wilson County,Elm City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27823,NC,Halifax County,Enfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27824,NC,Hyde County,Engelhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27825,NC,Martin County,Everetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27826,NC,Hyde County,Fairfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27827,NC,Pitt County,Falkland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27828,NC,Pitt County,Farmville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27829,NC,Pitt County,Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27830,NC,Wayne County,Fremont,Eureka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27831,NC,Northampton County,Garysburg,Gumberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27832,NC,Northampton County,Gaston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27833,NC,Pitt County,Greenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27834,NC,Pitt County,Greenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27835,NC,Pitt County,Greenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27836,NC,Pitt County,Greenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27837,NC,Pitt County,Grimesland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27839,NC,Halifax County,Halifax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27840,NC,Martin County,Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27841,NC,Martin County,Hassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27842,NC,Northampton County,Henrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27843,NC,Edgecombe County,Hobgood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27844,NC,Halifax County,Hollister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27845,NC,Northampton County,Jackson,Lasker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27846,NC,Martin County,Jamesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27847,NC,Bertie County,Kelford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27849,NC,Bertie County,Lewiston Woodville,Lewiston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27850,NC,Warren County,Littleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27851,NC,Wilson County,Lucama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27852,NC,Edgecombe County,Macclesfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27853,NC,Northampton County,Margarettsville,Margarettsvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27854,NC,Northampton County,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27855,NC,Hertford County,Murfreesboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27856,NC,Nash County,Nashville,Momeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27857,NC,Martin County,Oak City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27858,NC,Pitt County,Greenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27860,NC,Beaufort County,Pantego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27861,NC,Martin County,Parmele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27862,NC,Northampton County,Pendleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27863,NC,Wayne County,Pikeville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27864,NC,Edgecombe County,Pinetops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27865,NC,Beaufort County,Pinetown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27866,NC,Northampton County,Pleasant Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27867,NC,Northampton County,Potecasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27868,NC,Nash County,Red Oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27869,NC,Northampton County,Rich Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27870,NC,Halifax County,Roanoke Rapids,Roanoke Rapid, Roanoke Rapids Air Force Sta, Ronok Rpd Afs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27871,NC,Martin County,Robersonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27872,NC,Bertie County,Roxobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27873,NC,Pitt County,Saratoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27874,NC,Halifax County,Scotland Neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27875,NC,Hyde County,Scranton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27876,NC,Northampton County,Seaboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27877,NC,Northampton County,Severn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27878,NC,Nash County,Sharpsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27879,NC,Pitt County,Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27880,NC,Wilson County,Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27881,NC,Edgecombe County,Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27882,NC,Nash County,Spring Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27883,NC,Wilson County,Stantonsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27884,NC,Pitt County,Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27885,NC,Hyde County,Swanquarter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27886,NC,Edgecombe County,Tarboro,Leggett, Princeville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27887,NC,Halifax County,Tillery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27888,NC,Greene County,Walstonburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27889,NC,Beaufort County,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27890,NC,Halifax County,Weldon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27891,NC,Nash County,Whitakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27892,NC,Martin County,Williamston,Bear Grass, Beargrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27893,NC,Wilson County,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27894,NC,Wilson County,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27895,NC,Wilson County,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27896,NC,Wilson County,Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27897,NC,Northampton County,Woodland,George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27906,NC,Pasquotank County,Elizabeth City,Elizabeth Cty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27907,NC,Pasquotank County,Elizabeth City,Elizabeth Cty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909,NC,Pasquotank County,Elizabeth City,Elizabeth Cty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27910,NC,Hertford County,Ahoskie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27915,NC,Dare County,Avon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27916,NC,Currituck County,Aydlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27917,NC,Currituck County,Barco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27919,NC,Perquimans County,Belvidere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27920,NC,Dare County,Buxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27921,NC,Camden County,Camden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27922,NC,Hertford County,Cofield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27923,NC,Currituck County,Coinjock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924,NC,Bertie County,Colerain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27925,NC,Tyrrell County,Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27926,NC,Gates County,Corapeake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27927,NC,Currituck County,Corolla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27928,NC,Washington County,Creswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27929,NC,Currituck County,Currituck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27930,NC,Perquimans County,Durants Neck,Hertford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27932,NC,Chowan County,Edenton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27935,NC,Gates County,Eure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27936,NC,Dare County,Frisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27937,NC,Gates County,Gates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27938,NC,Gates County,Gatesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27939,NC,Currituck County,Grandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27941,NC,Currituck County,Harbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27942,NC,Hertford County,Harrellsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27943,NC,Dare County,Hatteras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27944,NC,Perquimans County,Hertford,Durants Neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27946,NC,Gates County,Hobbsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27947,NC,Currituck County,Jarvisburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27948,NC,Dare County,Kill Devil Hills,Kill Devil Hl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27949,NC,Dare County,Kitty Hawk,Duck, Southern Shores, Southrn Shore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27950,NC,Currituck County,Knotts Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27953,NC,Dare County,Manns Harbor,East Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27954,NC,Dare County,Manteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27956,NC,Currituck County,Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27957,NC,Bertie County,Merry Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27958,NC,Currituck County,Moyock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959,NC,Dare County,Nags Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27960,NC,Hyde County,Ocracoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27962,NC,Washington County,Plymouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27964,NC,Currituck County,Point Harbor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27965,NC,Currituck County,Poplar Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27966,NC,Currituck County,Powells Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27967,NC,Bertie County,Powellsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27968,NC,Dare County,Rodanthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27969,NC,Gates County,Roduco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27970,NC,Washington County,Roper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27972,NC,Dare County,Salvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27973,NC,Currituck County,Shawboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27974,NC,Camden County,Shiloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27976,NC,Camden County,South Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27978,NC,Dare County,Stumpy Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27979,NC,Gates County,Sunbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980,NC,Chowan County,Tyner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27981,NC,Dare County,Wanchese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27982,NC,Dare County,Waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27983,NC,Bertie County,Windsor,Askewville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27985,NC,Perquimans County,Winfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27986,NC,Hertford County,Winton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28001,NC,Stanly County,Albemarle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28002,NC,Stanly County,Albemarle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28006,NC,Gaston County,Alexis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28007,NC,Anson County,Ansonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28009,NC,Stanly County,Badin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28010,NC,Iredell County,Barium Springs,Barium Spngs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28012,NC,Gaston County,Belmont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28016,NC,Gaston County,Bessemer City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28017,NC,Cleveland County,Boiling Springs,Boiling Spgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28018,NC,Rutherford County,Bostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28019,NC,Rutherford County,Caroleen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28020,NC,Cleveland County,Casar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28021,NC,Gaston County,Cherryville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28023,NC,Rowan County,China Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28024,NC,Rutherford County,Cliffside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28025,NC,Cabarrus County,Concord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28026,NC,Cabarrus County,Concord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28027,NC,Cabarrus County,Concord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28031,NC,Mecklenburg County,Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28032,NC,Gaston County,Cramerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28033,NC,Lincoln County,Crouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28034,NC,Gaston County,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28035,NC,Mecklenburg County,Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28036,NC,Mecklenburg County,Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28037,NC,Lincoln County,Denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28038,NC,Cleveland County,Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28039,NC,Rowan County,East Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28040,NC,Rutherford County,Ellenboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28041,NC,Rowan County,Faith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28042,NC,Cleveland County,Fallston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28043,NC,Rutherford County,Forest City,Alexander Mills, Alexander Mls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28052,NC,Gaston County,Gastonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28053,NC,Gaston County,Gastonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28054,NC,Gaston County,Gastonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28055,NC,Gaston County,Gastonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28056,NC,Gaston County,Gastonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28070,NC,Mecklenburg County,Huntersville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28071,NC,Rowan County,Gold Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28072,NC,Rowan County,Granite Quarry,Granite Qry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28073,NC,Cleveland County,Grover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28074,NC,Rutherford County,Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28075,NC,Cabarrus County,Harrisburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28076,NC,Rutherford County,Henrietta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28077,NC,Gaston County,High Shoals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28078,NC,Mecklenburg County,Huntersville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28079,NC,Union County,Indian Trail,Lake Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28080,NC,Lincoln County,Iron Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28081,NC,Cabarrus County,Kannapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28082,NC,Cabarrus County,Kannapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28083,NC,Cabarrus County,Kannapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28086,NC,Cleveland County,Kings Mountain,Kings Mtn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28088,NC,Rowan County,Landis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28089,NC,Cleveland County,Lattimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28090,NC,Cleveland County,Lawndale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091,NC,Anson County,Lilesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28092,NC,Lincoln County,Lincolnton,Boger City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28093,NC,Lincoln County,Lincolnton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097,NC,Stanly County,Locust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28098,NC,Gaston County,Lowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28101,NC,Gaston County,Mc Adenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28102,NC,Anson County,Mc Farlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28103,NC,Union County,Marshville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28104,NC,Union County,Matthews,Stallings, Weddington, Wesley Chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28105,NC,Mecklenburg County,Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28106,NC,Mecklenburg County,Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28107,NC,Cabarrus County,Midland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28108,NC,Union County,Mineral Springs,Mineral Spgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28109,NC,Stanly County,Misenheimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28110,NC,Union County,Monroe,Unionville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28111,NC,Union County,Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28112,NC,Union County,Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28114,NC,Rutherford County,Mooresboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28115,NC,Iredell County,Mooresville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28117,NC,Iredell County,Mooresville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28119,NC,Anson County,Morven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28120,NC,Gaston County,Mount Holly,Mt Holly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28123,NC,Iredell County,Mount Mourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28124,NC,Cabarrus County,Mount Pleasant,Mt Pleasant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28125,NC,Rowan County,Mount Ulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28126,NC,Mecklenburg County,Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28127,NC,Stanly County,New London,Badin Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28128,NC,Stanly County,Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28129,NC,Stanly County,Oakboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28130,NC,Mecklenburg County,Paw Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28133,NC,Anson County,Peachland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28134,NC,Mecklenburg County,Pineville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28135,NC,Anson County,Polkton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28136,NC,Cleveland County,Polkville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28137,NC,Stanly County,Richfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28138,NC,Rowan County,Rockwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28139,NC,Rutherford County,Rutherfordton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28144,NC,Rowan County,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28145,NC,Rowan County,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28146,NC,Rowan County,Salisbury,Granite Qry, Granite Quarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28147,NC,Rowan County,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28150,NC,Cleveland County,Shelby,Kingstown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28151,NC,Cleveland County,Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28152,NC,Cleveland County,Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28159,NC,Rowan County,Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28160,NC,Rutherford County,Spindale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28163,NC,Stanly County,Stanfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28164,NC,Gaston County,Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28166,NC,Iredell County,Troutman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28167,NC,Rutherford County,Union Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28168,NC,Lincoln County,Vale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28169,NC,Cleveland County,Waco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28170,NC,Anson County,Wadesboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28173,NC,Union County,Waxhaw,Marvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28174,NC,Union County,Wingate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28201,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28202,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28203,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28204,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28205,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28206,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28207,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28208,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28209,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28210,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28211,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28212,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28213,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28214,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28215,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28216,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28217,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28218,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28219,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28220,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28221,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28222,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28223,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28224,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28226,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28227,NC,Mecklenburg County,Charlotte,Mint Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28228,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28229,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28230,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28231,NC,Mecklenburg County,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
